Year-Month,Category,Region,Segment,Sales,Profit,Orders,Avg_Discount,Avg_Days_to_Ship
2017-07,Office Supplies,West,Home Office,170.496,65.0324,4,0.05,4.0
2017-07,Technology,Central,Consumer,826.48,212.28090000000003,4,0.1,2.75
2017-07,Technology,Central,Corporate,1191.854,220.3386,4,0.15000000000000002,3.75
2017-07,Technology,Central,Home Office,399.95,143.982,1,0.0,1.0
2017-07,Technology,East,Consumer,5110.12,-115.74750000000003,12,0.20000000000000004,3.8333333333333335
2017-07,Technology,East,Corporate,423.87,165.5049,3,0.0,4.0
2017-07,Technology,East,Home Office,739.444,108.05799999999999,3,0.13333333333333333,5.666666666666667
2017-07,Technology,South,Consumer,605.9300000000001,144.4169,4,0.1,4.75
2017-07,Technology,South,Home Office,41.424,8.2848,1,0.2,4.0
2017-07,Technology,West,Consumer,1058.7939999999999,134.1139,6,0.06666666666666667,4.0
2017-07,Technology,West,Corporate,8181.104,1972.1823,6,0.13333333333333333,4.333333333333333
2017-07,Technology,West,Home Office,4630.956,1071.2975,5,0.12000000000000002,0.8
2017-08,Furniture,Central,Consumer,369.632,-55.0494,3,0.3,4.0
2017-08,Furniture,Central,Home Office,91.376,-24.37,2,0.44999999999999996,7.0
2017-08,Furniture,East,Consumer,4547.1539999999995,-719.9484,2,0.4,4.5
2017-08,Furniture,East,Corporate,3869.328,219.9014,6,0.06666666666666667,3.6666666666666665
2017-08,Furniture,East,Home Office,431.61199999999997,-44.068000000000005,3,0.13333333333333333,4.666666666666667
2017-08,Furniture,South,Consumer,1485.9560000000001,304.05240000000003,6,0.10000000000000002,3.8333333333333335
2017-08,Furniture,West,Consumer,1908.0939999999998,159.3028,10,0.12000000000000002,3.4
2017-08,Furniture,West,Corporate,1600.972,232.1132,6,0.10000000000000002,3.8333333333333335
2017-08,Furniture,West,Home Office,1137.75,250.305,1,0.0,6.0
2017-08,Office Supplies,Central,Consumer,1462.07,319.751,15,0.22666666666666668,4.466666666666667
2017-08,Office Supplies,Central,Corporate,512.254,159.22840000000002,11,0.32727272727272727,3.5454545454545454
2017-08,Office Supplies,Central,Home Office,370.618,-45.1695,7,0.2,4.714285714285714
2017-08,Office Supplies,East,Consumer,5361.07,1620.8638,13,0.16153846153846155,4.461538461538462
2017-08,Office Supplies,East,Corporate,3538.716,275.2038,12,0.13333333333333333,3.0
2017-08,Office Supplies,East,Home Office,656.688,253.94819999999999,6,0.03333333333333333,4.833333333333333
2017-08,Office Supplies,South,Consumer,2701.05,-1011.6106999999998,16,0.2625,3.5
2017-08,Office Supplies,South,Corporate,16.656,7.307,2,0.1,3.0
2017-08,Office Supplies,South,Home Office,580.44,268.0317,2,0.0,4.0
2017-08,Office Supplies,West,Consumer,4462.996,1306.0047,31,0.07096774193548387,3.4516129032258065
2017-08,Office Supplies,West,Corporate,9956.074,2816.2024,23,0.0782608695652174,4.478260869565218
2017-08,Office Supplies,West,Home Office,441.22,98.09740000000001,5,0.12000000000000002,5.0
2017-08,Technology,Central,Consumer,1853.4779999999998,427.5402,6,0.10000000000000002,3.3333333333333335
2017-08,Technology,Central,Corporate,1593.566,-250.55809999999997,2,0.30000000000000004,4.0
2017-08,Technology,East,Consumer,23.18,7.6494,1,0.0,4.0
2017-08,Technology,East,Corporate,1157.798,220.9729,2,0.1,2.5
2017-08,Technology,East,Home Office,1172.92,348.3963,2,0.0,4.5
2017-08,Technology,South,Consumer,5381.332,584.8297,5,0.16,4.0
2017-08,Technology,South,Home Office,206.1,28.5278,3,0.06666666666666667,6.0
2017-08,Technology,West,Consumer,2073.132,237.3803,7,0.1142857142857143,5.142857142857143
2017-08,Technology,West,Corporate,3433.08,957.1320000000001,6,0.10000000000000002,4.333333333333333
2017-08,Technology,West,Home Office,724.576,88.988,2,0.2,5.0
2017-09,Furniture,Central,Consumer,2810.2090000000003,-529.2674,7,0.24285714285714285,3.0
2017-09,Furniture,Central,Corporate,1663.7079999999999,12.00579999999998,4,0.3,3.0
2017-09,Furniture,Central,Home Office,560.39,-36.199799999999996,2,0.15,3.5
2017-09,Furniture,East,Consumer,7374.838,1359.2243,14,0.1142857142857143,4.071428571428571
2017-09,Furniture,East,Corporate,2292.1240000000003,247.07700000000006,9,0.13333333333333333,4.555555555555555
2017-09,Furniture,East,Home Office,1326.6889999999999,-185.7632,7,0.17142857142857143,1.7142857142857142
2017-09,Furniture,South,Consumer,145.824,16.353,3,0.20000000000000004,3.3333333333333335
2017-09,Furniture,South,Corporate,20.32,6.9088,1,0.0,4.0
2017-09,Furniture,South,Home Office,1143.056,130.588,2,0.1,4.5
2017-09,Furniture,West,Consumer,4794.044,135.409,21,0.1261904761904762,3.4761904761904763
2017-09,Furniture,West,Corporate,3781.576,-9.287600000000005,8,0.1875,3.0
2017-09,Furniture,West,Home Office,3115.428,401.6358,5,0.16,1.6
2017-09,Office Supplies,Central,Consumer,818.696,-123.5619,27,0.18518518518518517,4.074074074074074
2017-09,Office Supplies,Central,Corporate,751.552,48.92620000000001,17,0.2705882352941177,4.0588235294117645
2017-09,Office Supplies,Central,Home Office,3002.168,-238.3421999999999,12,0.3,5.0
2017-09,Office Supplies,East,Consumer,6782.393,-880.568,48,0.19583333333333333,3.6666666666666665
2017-09,Office Supplies,East,Corporate,1297.921,247.8052,25,0.176,3.84
2017-09,Office Supplies,East,Home Office,681.488,256.0595,10,0.13,2.5
2017-09,Office Supplies,South,Consumer,4422.204,1528.2446,26,0.11923076923076924,3.8846153846153846
2017-09,Office Supplies,South,Corporate,2359.798,361.1163,12,0.08333333333333333,4.25
2017-09,Office Supplies,South,Home Office,609.074,133.0193,10,0.10999999999999999,4.1
2017-09,Office Supplies,West,Consumer,7612.764,2579.4472,45,0.0911111111111111,3.8666666666666667
2017-09,Office Supplies,West,Corporate,2714.828,861.9995,35,0.07714285714285715,3.3142857142857145
2017-09,Office Supplies,West,Home Office,842.957,73.59809999999999,17,0.16470588235294117,2.7058823529411766
2017-09,Technology,Central,Consumer,1289.242,220.5497,9,0.08888888888888889,3.888888888888889
2017-09,Technology,Central,Corporate,1566.182,489.6813,8,0.1,4.0
2017-09,Technology,Central,Home Office,4880.85,1286.6744,4,0.15000000000000002,5.25
2017-09,Technology,East,Consumer,4973.029,888.9133,20,0.16999999999999998,4.1
2017-09,Technology,East,Corporate,5138.116,412.5871,12,0.11666666666666668,3.4166666666666665
2017-09,Technology,East,Home Office,2549.5,147.31109999999998,4,0.15000000000000002,3.0
2017-09,Technology,South,Consumer,342.34799999999996,80.7009,4,0.1,2.25
2017-09,Technology,South,Corporate,507.66,146.2646,2,0.0,4.0
2017-09,Technology,South,Home Office,650.236,80.66590000000001,4,0.1,3.0
2017-09,Technology,West,Consumer,2491.612,319.5773,15,0.13333333333333333,3.933333333333333
2017-09,Technology,West,Corporate,2011.318,372.2463,6,0.13333333333333333,4.666666666666667
2017-09,Technology,West,Home Office,542.51,149.9562,4,0.1,2.75
2017-10,Furniture,Central,Consumer,2114.8892,-293.0232,10,0.32199999999999995,2.6
2017-10,Furniture,Central,Corporate,719.095,-473.26980000000003,2,0.5,5.0
2017-10,Furniture,Central,Home Office,516.714,44.7204,2,0.15,2.0
2017-10,Furniture,East,Consumer,3336.0080000000003,58.25400000000002,6,0.13333333333333333,3.8333333333333335
2017-10,Furniture,East,Corporate,2348.894,78.58940000000001,10,0.13,2.6
2017-10,Furniture,East,Home Office,103.9,30.4106,2,0.0,3.0
2017-10,Furniture,South,Consumer,1983.258,428.3357,4,0.1,2.25
2017-10,Furniture,South,Corporate,1885.4180000000001,-965.4289,2,0.2,4.5
2017-10,Furniture,South,Home Office,3273.692,-973.0181,8,0.225,3.5
2017-10,Furniture,West,Consumer,2223.906,-401.0595,10,0.185,3.7
2017-10,Furniture,West,Corporate,3336.334,-64.36810000000001,14,0.16071428571428573,4.071428571428571
2017-10,Furniture,West,Home Office,41.96,2.9372,1,0.0,5.0
2017-10,Office Supplies,Central,Consumer,3374.7400000000002,767.7200000000001,23,0.28695652173913044,3.608695652173913
2017-10,Office Supplies,Central,Corporate,1068.56,-41.639399999999995,10,0.26,4.9
2017-10,Office Supplies,Central,Home Office,185.052,-31.9244,8,0.325,4.0
2017-10,Office Supplies,East,Consumer,1377.9279999999999,375.10720000000003,16,0.11875,4.5
2017-10,Office Supplies,East,Corporate,1410.818,201.21949999999998,21,0.10952380952380951,3.9523809523809526
2017-10,Office Supplies,East,Home Office,787.8580000000001,134.4395,11,0.13636363636363635,3.8181818181818183
2017-10,Office Supplies,South,Consumer,1228.042,390.6599,17,0.09411764705882353,3.4705882352941178
2017-10,Office Supplies,South,Corporate,83.319,21.7197,4,0.325,5.75
2017-10,Office Supplies,South,Home Office,2562.4460000000004,-1275.9661,12,0.31666666666666665,3.25
2017-10,Office Supplies,West,Consumer,2465.131,689.5743,20,0.185,4.35
2017-10,Office Supplies,West,Corporate,6174.9580000000005,2346.5454999999997,17,0.07058823529411766,4.764705882352941
2017-10,Office Supplies,West,Home Office,2318.34,463.31940000000003,11,0.09090909090909091,4.7272727272727275
2017-10,Technology,Central,Consumer,966.006,55.464600000000004,6,0.16666666666666666,5.333333333333333
2017-10,Technology,Central,Corporate,548.752,36.6582,2,0.2,4.0
2017-10,Technology,Central,Home Office,2628.5280000000002,532.8143,4,0.15000000000000002,2.75
2017-10,Technology,East,Consumer,936.038,-107.57220000000001,4,0.25,5.0
2017-10,Technology,East,Corporate,5793.448,1346.4637,7,0.17142857142857146,5.142857142857143
2017-10,Technology,East,Home Office,16210.308,5520.97,7,0.028571428571428574,2.7142857142857144
2017-10,Technology,South,Consumer,863.88,107.985,1,0.2,4.0
2017-10,Technology,South,Corporate,34.512,5.799,2,0.2,5.0
2017-10,Technology,South,Home Office,222.384,16.6788,1,0.2,4.0
2017-10,Technology,West,Consumer,2324.414,393.9257,7,0.1142857142857143,4.142857142857143
2017-10,Technology,West,Corporate,1473.06,316.3621,11,0.1272727272727273,4.454545454545454
2017-10,Technology,West,Home Office,854.333,-464.12850000000003,5,0.21999999999999997,3.8
2017-11,Furniture,Central,Consumer,2131.5558,-292.9302,10,0.382,3.9
2017-11,Furniture,Central,Corporate,1780.3322,-533.2261,8,0.2275,3.375
2017-11,Furniture,Central,Home Office,1156.608,307.836,5,0.12,5.4
2017-11,Furniture,East,Consumer,2915.384,-68.71000000000001,14,0.17857142857142858,4.428571428571429
2017-11,Furniture,East,Corporate,1733.694,370.665,6,0.05000000000000001,3.6666666666666665
2017-11,Furniture,East,Home Office,6233.916,-38.55460000000004,9,0.17777777777777778,3.6666666666666665
2017-11,Furniture,South,Consumer,4705.33,-400.95430000000005,10,0.2,4.4
2017-11,Furniture,South,Corporate,2217.636,270.19910000000004,4,0.15000000000000002,2.75
2017-11,Furniture,South,Home Office,27.58,11.5836,1,0.0,5.0
2017-11,Furniture,West,Consumer,7173.209,507.10740000000004,18,0.0638888888888889,3.888888888888889
2017-11,Furniture,West,Corporate,2267.208,-41.4585,5,0.2,3.2
2017-11,Furniture,West,Home Office,4714.262,314.5063,9,0.1111111111111111,3.5555555555555554
2017-11,Office Supplies,Central,Consumer,3280.77,-2337.8568,33,0.24242424242424243,4.0
2017-11,Office Supplies,Central,Corporate,1470.19,506.96340000000004,18,0.2,2.9444444444444446
2017-11,Office Supplies,Central,Home Office,1265.7160000000001,-8.929700000000015,18,0.2777777777777778,3.2222222222222223
2017-11,Office Supplies,East,Consumer,2261.73,675.2277,30,0.12333333333333334,4.1
2017-11,Office Supplies,East,Corporate,8345.048,2000.8775,24,0.1875,4.041666666666667
2017-11,Office Supplies,East,Home Office,1559.644,261.8401,15,0.10666666666666667,3.8
2017-11,Office Supplies,South,Consumer,2413.532,181.4831,29,0.20344827586206898,3.8275862068965516
2017-11,Office Supplies,South,Corporate,2424.435,384.58250000000004,17,0.20588235294117646,4.0
2017-11,Office Supplies,South,Home Office,1472.324,373.84139999999996,5,0.18,5.4
2017-11,Office Supplies,West,Consumer,4828.514,945.8305,46,0.08260869565217392,4.3478260869565215
2017-11,Office Supplies,West,Corporate,703.75,235.1205,15,0.17333333333333334,4.0
2017-11,Office Supplies,West,Home Office,1446.684,390.1227,17,0.06470588235294118,2.176470588235294
2017-11,Technology,Central,Consumer,1254.616,142.5362,8,0.17500000000000002,3.0
2017-11,Technology,Central,Corporate,732.4739999999999,100.6938,3,0.13333333333333333,3.3333333333333335
2017-11,Technology,Central,Home Office,2082.716,596.318,4,0.1,5.5
2017-11,Technology,East,Consumer,14174.828,5757.3741,12,0.11666666666666668,3.75
2017-11,Technology,East,Corporate,7646.935,173.09379999999993,16,0.19375,3.75
2017-11,Technology,East,Home Office,762.4599999999999,258.4432,3,0.0,4.666666666666667
2017-11,Technology,South,Consumer,2357.048,528.285,8,0.17500000000000002,5.0
2017-11,Technology,South,Corporate,12336.416,-3052.418,7,0.1285714285714286,2.7142857142857144
2017-11,Technology,South,Home Office,763.12,78.59020000000001,3,0.20000000000000004,3.3333333333333335
2017-11,Technology,West,Consumer,2293.548,494.4856,11,0.09090909090909091,4.181818181818182
2017-11,Technology,West,Corporate,2985.958,281.92199999999997,9,0.18888888888888888,2.5555555555555554
2017-11,Technology,West,Home Office,2528.654,315.6132,9,0.1111111111111111,2.5555555555555554
2017-12,Furniture,Central,Consumer,5380.0368,75.26240000000003,13,0.3246153846153846,2.6923076923076925
2017-12,Furniture,Central,Corporate,1106.8980000000001,237.0925,6,0.3499999999999999,4.0
2017-12,Furniture,Central,Home Office,17.951999999999998,5.684,2,0.3,3.0
2017-12,Furniture,East,Consumer,4150.914,202.605,18,0.1388888888888889,4.555555555555555
2017-12,Furniture,East,Corporate,1345.048,134.7992,11,0.10909090909090909,4.2727272727272725
2017-12,Furniture,East,Home Office,1458.904,210.1646,4,0.125,4.5
2017-12,Furniture,South,Consumer,4641.9039999999995,671.6705000000001,12,0.08333333333333333,3.5
2017-12,Furniture,South,Corporate,801.419,-427.8666,3,0.21666666666666667,5.666666666666667
2017-12,Furniture,South,Home Office,141.96,35.49,1,0.0,4.0
2017-12,Furniture,West,Consumer,5531.998,-208.28949999999998,16,0.18125,3.875
2017-12,Furniture,West,Corporate,3534.4080000000004,-191.7508,11,0.17272727272727273,4.636363636363637
2017-12,Furniture,West,Home Office,3296.025,401.89349999999996,9,0.08333333333333333,4.444444444444445
2017-12,Office Supplies,Central,Consumer,4332.616,-228.1557999999999,42,0.21428571428571427,4.380952380952381
2017-12,Office Supplies,Central,Corporate,3225.1659999999997,-2698.2994999999996,17,0.2823529411764706,4.117647058823529
2017-12,Office Supplies,Central,Home Office,313.02000000000004,104.9166,7,0.0,3.857142857142857
2017-12,Office Supplies,East,Consumer,5809.626,1041.8878,53,0.17735849056603775,4.283018867924528
2017-12,Office Supplies,East,Corporate,1552.4759999999999,332.2667,18,0.1111111111111111,4.666666666666667
2017-12,Office Supplies,East,Home Office,870.2080000000001,229.54220000000004,8,0.1375,4.25
2017-12,Office Supplies,South,Consumer,3504.162,381.38,24,0.1125,4.166666666666667
2017-12,Office Supplies,South,Corporate,719.444,144.30790000000002,6,0.06666666666666667,5.166666666666667
2017-12,Office Supplies,South,Home Office,885.0840000000001,324.84340000000003,6,0.15,4.5
2017-12,Office Supplies,West,Consumer,2507.583,444.64099999999996,43,0.08837209302325581,3.4186046511627906
2017-12,Office Supplies,West,Corporate,5812.421,1410.7629,44,0.12045454545454545,3.840909090909091
2017-12,Office Supplies,West,Home Office,905.136,286.22,13,0.09230769230769233,3.5384615384615383
2017-12,Technology,Central,Consumer,4081.0739999999996,1182.7542,11,0.03636363636363637,3.4545454545454546
2017-12,Technology,Central,Corporate,145.652,34.1182,2,0.1,3.5
2017-12,Technology,Central,Home Office,280.656,48.251999999999995,2,0.2,6.0
2017-12,Technology,East,Consumer,2728.878,614.4844,14,0.1,4.0
2017-12,Technology,East,Corporate,905.424,-18.08640000000001,5,0.2,4.4
2017-12,Technology,East,Home Office,1262.938,477.4359,2,0.2,4.0
2017-12,Technology,South,Consumer,3013.256,704.4286999999999,9,0.15555555555555556,3.7777777777777777
2017-12,Technology,South,Corporate,773.0880000000001,210.75270000000003,4,0.05,5.75
2017-12,Technology,South,Home Office,729.4200000000001,282.2913,3,0.0,4.666666666666667
2017-12,Technology,West,Consumer,4550.407999999999,953.5665,14,0.15714285714285717,3.642857142857143
2017-12,Technology,West,Corporate,602.9879999999999,71.3127,7,0.1142857142857143,3.7142857142857144
2017-12,Technology,West,Home Office,2911.128,1000.9686,2,0.2,1.0
